Date,Daily_Return,Cumulative_Return,Equity,ABN_NA_Equity_BPSO_IM_Equity_return,ACA_FP_Equity_BBVA_SQ_Equity_return,ACA_FP_Equity_BPSO_IM_Equity_return,BAMI_IM_Equity_SAN_SQ_Equity_return,BBVA_SQ_Equity_BPSO_IM_Equity_return,BPSO_IM_Equity_ISP_IM_Equity_return,DNB_NO_Equity_NDA_FH_Equity_return,JYSK_DC_Equity_SYDB_DC_Equity_return,SHBA_SS_Equity_SYDB_DC_Equity_return
2022-05-19,9.20002165244652e-05,0.002827724133187326,1002.8277241331873,0.0,-0.0013443252390967293,0.0,0.0,0.0,0.0,0.002172327187816916,0.0,0.0
2022-05-20,0.00013810817150221254,0.002966222836499055,1002.966222836499,0.0,-0.0008791883460668247,0.0,0.0021221618895867376,0.0,0.0,0.0,0.0,0.0
2022-05-23,-0.00039466128568124183,0.0025703908974996637,1002.5703908974997,0.0,-0.003330219185255768,-0.0016588091777603939,0.0,0.0,0.0,0.0014370767918849851,0.0,0.0
2022-05-24,0.00022199059942052023,0.002792952099536228,1002.7929520995363,0.0,2.1493648069785552e-05,0.0019764217467148964,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,-0.00016011923715408371,0.002632385657022507,1002.6323856570225,0.0,-0.0003931156711961677,0.0,0.0,-0.0010479574631905857,0.0,0.0,0.0,0.0
2022-05-26,0.0006581163299989605,0.0032922344030092976,1003.2922344030093,0.003676519995136314,-0.0007939576058774505,0.0,0.0,0.003040484580731782,0.0,0.0,0.0,0.0
2022-05-27,-0.0002153593586264427,0.0030761660308933347,1003.0761660308933,0.0,-0.00029669225015827743,-0.0016415419774797073,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.004510558282834622,0.007600599539898001,1007.600599539898,0.0,0.03303798431528099,0.011214763184751175,0.0,-0.0036577229545205715,0.0,0.0,0.0,0.0
2022-05-31,0.0001066970189294295,0.007708107520140395,1007.7081075201404,-0.0023725363640925666,0.0,0.0,0.0033803669248310478,-4.755739037361521e-05,0.0,0.0,0.0,0.0
2022-06-01,0.00011468068180057076,0.007823672172966756,1007.8236721729668,0.000703449497744477,0.0,0.0,0.0,0.0007969379845518984,0.0,-0.00046826134609123866,0.0,0.0
2022-06-02,-0.0006167980566494539,0.0072020484905250814,1007.202048490525,-0.0021843633016783133,0.0,0.0,0.0,-0.0012035041900148528,0.0,-0.002163315018151919,0.0,0.0
2022-06-03,0.0001301715768980249,0.007333157569431981,1007.3331575694319,0.0013569838088358839,0.0,0.0,0.0,0.00011863983569248833,0.0,-0.00030407945244614794,0.0,0.0
2022-06-06,3.6828890992918314e-05,0.007370256532485575,1007.3702565324855,0.0,0.0,0.0,0.0,-0.002227266029792871,0.0,0.002558726048729136,0.0,0.0
2022-06-07,0.0002542055380072714,0.007626335630519954,1007.62633563052,0.0,0.0,0.0,0.0,0.0,0.0022878498420654428,0.0,0.0,0.0
2022-06-08,0.0,0.007626335630519954,1007.62633563052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.007626335630519954,1007.62633563052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,-0.0003701048721796278,0.007253408214366708,1007.2534082143667,-0.005920735061967085,-0.004643800949144508,0.0,0.007233592161494944,0.0,0.0,0.0,0.0,0.0
2022-06-13,-8.08077251537079e-05,0.007172014357795575,1007.1720143577955,-0.0019221571873552401,0.001194887660971869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,-0.00015495678725753383,0.007015946218235092,1007.0159462182351,-0.0018494354467466342,0.0011202573355418859,0.0,0.0,0.0,0.0,-0.0006654329741130563,0.0,0.0
2022-06-15,0.0006336036512397612,0.0076539951986156485,1007.6539951986157,0.0,0.0,0.0028796767149062564,0.0,0.0,0.0,0.0028227561462515942,0.0,0.0
2022-06-16,0.00012682450188279177,0.007781790414626899,1007.7817904146269,0.0,0.0,0.0,0.0,0.0,0.0,0.001141420516945126,0.0,0.0
2022-06-17,0.0,0.007781790414626899,1007.7817904146269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.00013268950673159724,0.007915512483289922,1007.91551248329,-0.0026795221946533483,0.0016328381543108342,0.0,0.0,0.0,0.0022408896009268892,0.0,0.0,0.0
2022-06-21,-0.0006607106432613714,0.007249571976684077,1007.249571976684,-0.0027294198001279633,0.0,0.0,0.0,0.0,7.036815071193543e-05,0.0,-0.003287344139936315,0.0
2022-06-22,0.0005452583207773863,0.007798783186903968,1007.798783186904,-0.0010272397112362141,0.004585009150406925,0.0,0.0,0.0026725729789380715,-7.624085130194668e-06,0.0,-0.0013153934459821115,0.0
2022-06-23,0.00047361341419557444,0.008276090209431208,1008.2760902094312,0.0,0.0,0.0,0.0,0.0,-0.0011164004974275137,0.005378921225187684,0.0,0.0
2022-06-24,0.00032908088050539243,0.00860789459298994,1008.60789459299,0.0,0.0,0.002961727924548532,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,1.3727073098315215e-05,0.008621739827286534,1008.6217398272865,0.0,0.0,0.0,0.004609594058514488,-0.004486050400629652,0.0,0.0,0.0,0.0
2022-06-28,-0.0001813401958435565,0.0084388361634542,1008.4388361634542,0.00037625910566598973,0.0008675806929668965,0.0,0.0,0.0005159119656322496,0.0,0.0,0.0,-0.0033918135268571447
2022-06-29,0.002359912299341692,0.010818663376050086,1010.81866337605,0.006906265437667846,0.0007272776247387151,0.0,0.0024762746402594584,0.006172662433964185,0.005171910373842108,0.0007433673259829947,0.0,-0.000958547142380081
2022-06-30,-0.0002777131674687885,0.01053794572330724,1010.5379457233072,0.0,0.0,0.0,0.0,0.0,0.0,-0.00109078144306046,0.0,-0.001408637064158637
2022-07-01,3.780965113093514e-05,0.010576153810489597,1010.5761538104896,0.0,0.0,0.0,0.0,0.0,-0.0014376365694819522,0.0017779234296603685,0.0,0.0
2022-07-04,-0.000668403074007277,0.00990068160276425,1009.9006816027643,0.0,0.0,0.0,0.0,0.0,-0.0028410083780619232,0.0,0.0,-0.0031746192880035703
2022-07-05,-0.0008319845539075494,0.009060459834689949,1009.0604598346899,0.0,-0.00011668405359235866,0.0,0.0,0.0,0.0,-0.0036085890071285293,0.0,-0.0037625879244470575
2022-07-06,-2.6415737906184842e-06,0.009057794327026025,1009.057794327026,0.0,-0.00019756803152110318,-0.0007805400655464666,0.0,0.0,0.0,0.004318005522324593,0.0,-0.0033636715893725897
2022-07-07,5.574639504830539e-05,0.009114045661455128,1009.1140456614552,0.0,-0.00278399776734913,-0.0014512960084944902,0.0,0.0,0.0,0.0,0.0,0.004737011331278369
2022-07-08,-2.7934026561440873e-05,0.009085857042900214,1009.0858570429002,0.0,0.0,0.0,-0.0002514062390529679,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.00023964539869871022,0.009327679825432478,1009.3276798254325,0.0,0.0,0.0,0.002156808588288392,0.0,0.0,0.0,0.0,0.0
2022-07-12,-8.325673615611884e-06,0.009319276492599116,1009.3192764925991,0.0,0.0,0.0012231336058555436,0.0,0.0,-0.0012980646683960506,0.0,0.0,0.0
2022-07-13,0.0004160518026399289,0.009739205597023126,1009.7392055970231,0.0,0.0028590252393528434,0.000885440984406517,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.009739205597023126,1009.7392055970231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,-0.00021263090626640703,0.009524503834644316,1009.5245038346443,0.0,0.0,-0.0007551837580360912,-0.001158494398361572,0.0,0.0,0.0,0.0,0.0
2022-07-18,2.3148994703017832e-05,0.009547873312036215,1009.5478733120362,-0.0001542107017110673,0.0,-0.0021792549569135617,0.0,0.0025418066109517898,0.0,0.0,0.0,0.0
2022-07-19,-0.0008059086432517532,0.00873426995515758,1008.7342699551576,-0.009132148064231715,0.0,0.0033079450013002204,-0.0014289747263342863,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0004959994408902149,0.009234601589062086,1009.2346015890621,0.004032166388257563,0.0,0.0,0.00043182857975437096,0.0,0.0,0.0,0.0,0.0
2022-07-21,0.0009015271287481833,0.010144453961665967,1010.1444539616659,0.0,0.0027246478633021006,0.0,0.005389096295431549,0.0,0.0,0.0,0.0,0.0
2022-07-22,0.000334605882298537,0.010482454237932926,1010.4824542379329,0.0,0.0,0.0,0.0,-1.4233557231462054e-05,0.0,0.003025686497918295,0.0,0.0
2022-07-25,7.424360396904127e-05,0.010557476097083018,1010.557476097083,0.0002445896241085793,0.0,0.0,0.0,0.0004236028116127921,0.0,0.0,0.0,0.0
2022-07-26,-0.000252640843567841,0.0103021680038482,1010.3021680038482,-0.0016673457634152318,0.0,0.0,0.0,-0.0006064218286953373,0.0,0.0,0.0,0.0
2022-07-27,-0.00013272188083795857,0.010168078799896119,1010.1680787998961,-3.471400316132116e-05,0.0007470779974341831,0.0,0.0,-0.0012810475246909426,0.0,0.0,0.0,-0.0006258133971235465
2022-07-28,7.616565285284893e-05,0.010245018911109183,1010.2450189111091,0.0003268246205789434,-0.0012594276234147836,0.0,0.0,0.0015730118439820626,0.0,0.0,0.0,4.508203452941783e-05
2022-07-29,0.0011660660993421707,0.011423031379690807,1011.4230313796908,0.0017827102437476875,0.010525781384500516,0.0,-0.00451685441187512,0.0,0.0,0.0,0.0,0.0027029576777064515
2022-08-01,-0.00033284099178829227,0.011086388334808905,1011.0863883348089,0.0,0.0,0.0,-0.0021813583634700206,0.0002605438881448556,0.0,-0.00024490304980624234,0.0,-0.0008298514009632237
2022-08-02,8.390536764787883e-05,0.011171223909945738,1011.1712239099458,0.0,0.0,0.0,0.0,-0.0009504645587469436,0.0,0.0034874531993332692,0.0,-0.0017818403317554161
2022-08-03,-0.00035790412621593054,0.01080932155659764,1010.8093215565976,0.0,0.0,0.0,0.0,-0.002206275792958618,0.0,0.0,0.0,-0.0010148613429847568
2022-08-04,7.716693737863721e-05,0.010887322616216055,1010.887322616216,0.0,0.0,0.0,0.0,0.0006945024364077349,0.0,0.0,0.0,0.0
2022-08-05,-0.0002542156047680254,0.010630339284144918,1010.630339284145,-0.0009206850092565321,-0.002511856575236282,0.0,0.0,0.0011446011415805854,0.0,0.0,0.0,0.0
2022-08-08,0.0007391573167697511,0.01137735409397611,1011.3773540939761,0.00809548909994957,-0.0014430732490218093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,-7.065125718229648e-05,0.011305899012423737,1011.3058990124238,0.0,0.0012133876615407957,0.0,0.0,-0.003201284947294964,0.0,0.0,0.0,0.0013520359711134996
2022-08-10,-1.764111353062124e-05,0.011288058450245053,1011.2880584502451,0.0,-0.00046305065329514775,0.0,0.0,-0.0007158447687573115,0.0,0.001020125400276868,0.0,0.0
2022-08-11,-0.0003814886022257662,0.010902263582379224,1010.9022635823792,0.0,-0.0005029884932805567,0.0,0.0,-0.002174266734620046,0.0,-0.0007561421921312935,0.0,0.0
2022-08-12,0.0006914578496405217,0.011601259887752624,1011.6012598877526,0.0,0.000977206154972306,0.0,0.0,0.005220437444736278,0.0,2.5477047056112808e-05,0.0,0.0
2022-08-15,0.0001194105199991964,0.011722055720227553,1011.7220557202276,0.0,0.001235927095291635,0.0,0.0,0.0,0.0,-0.00016123241529886735,0.0,0.0
2022-08-16,0.0010164667707602648,0.012750437571112272,1012.7504375711122,0.003493273965741959,0.0,0.0,0.0,0.0,0.004883902078578422,0.0007710248925220018,0.0,0.0
2022-08-17,-0.00013172900420801222,0.01261702896445982,1012.6170289644598,0.0,0.0,0.0,0.0,0.0,0.0,-0.00118556103787211,0.0,0.0
2022-08-18,-0.00029487558804345784,0.012318432922581168,1012.3184329225812,0.0,0.0,0.0,0.0,0.0,0.0,-0.002653880292391121,0.0,0.0
2022-08-19,-4.740194795983982e-05,0.012270447056905054,1012.270447056905,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004266175316385584,0.0,0.0
2022-08-22,-0.00010601890621619155,0.012163127251313188,1012.1631272513132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009541701559457241,0.0,0.0
2022-08-23,0.00027579168689769986,0.012442273427593298,1012.4422734275932,0.0,0.0,0.0,0.0,0.0,0.0,0.002482125182079299,0.0,0.0
2022-08-24,0.00023553876667495945,0.012680742832006153,1012.6807428320061,0.0,0.0,0.0,0.0,-0.0010384764670107068,0.0,0.003158325367085342,0.0,0.0
2022-08-25,0.0002627664310655165,0.01294684133660895,1012.9468413366089,0.0,0.0,0.0,0.0,0.0,0.0,0.0023648978795896484,0.0,0.0
2022-08-26,9.240462198665823e-05,0.013040442306575084,1013.0404423065751,0.00034190557853481905,0.0004897360193451051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,-0.0001659606563788299,0.012872317449831527,1012.8723174498315,-0.0008532557895628288,-0.0006403901178466407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,4.958207280257906e-05,0.012922537758815134,1012.9225377588151,0.000379015441050441,9.721717832257342e-05,0.0,-2.9993964149802824e-05,0.0,0.0,0.0,0.0,0.0
2022-08-31,7.99857869677446e-05,0.013003557165135238,1013.0035571651352,0.001536019806967186,0.0013107910524327382,0.0,-0.0021269387766902226,0.0,0.0,0.0,0.0,0.0
2022-09-01,8.637578946110135e-05,0.013091056147112257,1013.0910561471122,0.0,0.0008784098950465828,0.0,0.0,0.0,0.0,-0.00010102778989667061,0.0,0.0
2022-09-02,0.00016030766113971233,0.013253462404844596,1013.2534624048446,0.0,0.00036775085796796015,0.0,0.0,0.0,0.0,0.0010750180922894509,0.0,0.0
2022-09-05,3.5883543158763824e-06,0.013257098317279503,1013.2570983172795,0.0,-0.00098053635918705,0.0,0.0,0.0,0.0001026199932058434,0.0009102115548240942,0.0,0.0
2022-09-06,8.988095223082727e-05,0.013348170830130845,1013.3481708301308,0.0,0.0003148992198035273,0.0,0.0,0.0,0.0004940293502739182,0.0,0.0,0.0
2022-09-07,-2.1734561746689623e-05,0.013326146151741103,1013.3261461517411,0.0,-0.0004176225998973245,0.0,0.0,0.0,0.0002220115441771179,0.0,0.0,0.0
2022-09-08,-0.00011444450206060563,0.013210176545519925,1013.21017654552,0.0,-0.002393836893642473,0.0,0.0,0.0,0.0013638363750970222,0.0,0.0,0.0
2022-09-09,-0.0001286728434526851,0.01307980391108865,1013.0798039110887,0.0,0.0,0.0,0.0003908133735168593,-0.0015488689645910252,0.0,0.0,0.0,0.0
2022-09-12,0.0005605049508171019,0.013647640156753571,1013.6476401567536,0.0,0.0015006798262690274,0.0,0.0016090206965021943,0.0019348440345826957,0.0,0.0,0.0,0.0
2022-09-13,9.409372015527043e-05,0.013743018034142462,1013.7430180341424,0.0,0.0,-0.00013247400025416116,0.0,0.0,0.000979317481651595,0.0,0.0,0.0
2022-09-14,-0.00019572948182923044,0.01354459863851476,1013.5445986385148,0.0,0.0,-0.0018868144952710823,0.0,0.0,0.00012524915880800816,0.0,0.0,0.0
2022-09-15,0.0007072718812011483,0.014261450233475026,1014.261450233475,0.0012983288683877806,0.0,0.0,0.0024893256283048154,0.0,0.0025777924341177393,0.0,0.0,0.0
2022-09-16,-0.0004977978301324928,0.013756553084361745,1013.7565530843617,0.0001507550198496334,0.0,0.0,0.0,0.0,0.0005856051349176461,-0.005216540625959715,0.0,0.0
2022-09-19,6.824199996705239e-05,0.01382573385902397,1013.825733859024,0.0,0.0,0.0,0.0010092234963547983,0.0,0.0009986584239988253,-0.0013937039206501519,0.0,0.0
2022-09-20,0.0006888616756175604,0.01452411955283428,1014.5241195528342,0.0015866229345559573,0.0,0.0,0.0020220025200508454,0.0,0.0,0.0025911296259512415,0.0,0.0
2022-09-21,0.0,0.01452411955283428,1014.5241195528342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.000112351562960647,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,-0.0017274692671379913,0.0,0.0,0.0,0.0,0.0027386333337838143
2022-09-23,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.014638102923327345,1014.6381029233273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,0.00024374050358372674,0.014885411325489262,1014.8854113254893,-0.001615823091563568,0.0,-0.0003621135749344409,0.0,0.0041716011987515495,0.0,0.0,0.0,0.0
2022-10-10,0.00041131558920481156,0.0153028495164238,1015.3028495164237,0.0024069879756879334,0.0005132533811400841,0.0007815989460152866,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,9.167638350776482e-05,0.015395928809832649,1015.3959288098326,0.0,0.0004361911193612019,0.0008000729823438533,-0.00037566811327218233,0.0,0.0,-3.550853686298944e-05,0.0,0.0
2022-10-12,-0.00012797246303074435,0.015265986091871353,1015.2659860918714,0.0,0.0014254799792276138,0.0010777187027381488,-0.005121429121824405,0.0,0.0,0.0014664782725819425,0.0,0.0
2022-10-13,-0.0001124142871537732,0.015151855689773397,1015.1518556897734,0.0,0.0,0.000167274282475658,0.00017763885012356216,0.0,0.0,-0.001356641716983179,0.0,0.0
2022-10-14,0.00043525479944694673,0.015593705407129788,1015.5937054071297,0.0,0.0,0.0006685093312716775,0.0008458513978709244,0.0003575739772078448,0.0,0.002045358488672074,0.0,0.0
2022-10-17,0.0005885835961442834,0.01619146720247988,1016.1914672024799,0.0,0.0,-7.881642078187126e-05,-0.0006436382286429647,-0.0012540898391470874,0.00042435878596748034,0.006849438067902993,0.0,0.0
2022-10-18,0.0006504422357332306,0.016852441052340073,1016.85244105234,0.0,7.865832069617535e-05,-0.001555986380466805,0.0032376190577704635,0.0033032730964546206,0.000790416027144622,0.0,0.0,0.0
2022-10-19,-0.00018181239693573913,0.016667564672702362,1016.6675646727024,0.0,-0.00024171599882564487,0.00014535864511659496,0.0,-0.0003864020577547648,-0.0011535521609578375,0.0,0.0,0.0
2022-10-20,0.00014150920485231556,0.016811432491378175,1016.8114324913781,0.0,-0.001445283849855718,-0.00025917288989872297,-0.0005436924149468564,-0.0011660330910946589,0.0017889033666216767,0.0,0.0,0.0028988617228451197
2022-10-21,0.0006445277704077174,0.017466795696886805,1017.4667956968868,0.0,0.0,-0.00016866383584056107,0.0018619680813798183,0.0041074456881302,0.0,0.0,0.0,0.0
2022-10-24,-0.000795972303101996,0.016656920308186107,1016.6569203081862,0.0,0.0,0.0,-0.003586058436693525,-0.003577692291224439,0.0,0.0,0.0,0.0
2022-10-25,-3.428078364892412e-05,0.016622068512255783,1016.6220685122557,0.0,0.0,-0.0009885101925837983,-0.00027574233700413276,0.000955725476747614,0.0,0.0,0.0,0.0
2022-10-26,0.00022982616265849,0.016855714861135906,1016.8557148611359,0.0,0.0,0.003493597246804926,0.0,-0.001425161782878516,0.0,0.0,0.0,0.0
2022-10-27,-0.0008957684585602689,0.01594484758485648,1015.9448475848565,0.0,0.0,0.00011180296812573797,-0.007870001797341163,-0.00030371729782699484,0.0,0.0,0.0,0.0
2022-10-28,3.383624682944495e-05,0.015979223345484517,1015.9792233454846,0.0,0.0,-0.000973956827385598,0.00014371201624246524,0.0011347710326081372,0.0,0.0,0.0,0.0
2022-10-31,-0.0002134352342330642,0.01576237758197374,1015.7623775819737,0.0,-0.0018114105488090957,0.0012557011613752965,-0.0019910521435163343,0.0006258444228525553,0.0,0.0,0.0,0.0
2022-11-01,1.006477526066925e-05,0.01577260100202249,1015.7726010020225,0.0,-0.0005497073961946498,0.0014433679695518623,0.0,-0.0008030775960111892,0.0,0.0,0.0,0.0
2022-11-02,0.0017180865817090414,0.017517786277871705,1017.5177862778717,0.0,0.0004805077208883079,0.0033092452118850977,0.0,0.0027344269447494196,0.0,0.0,0.0,0.008938599357858547
2022-11-03,-0.00017345545905675066,0.017341292263154395,1017.3412922631544,0.0,-0.00265596408188762,0.0,-5.9415201903533077e-05,0.0,0.0011542801522803972,0.0,0.0,0.0
2022-11-04,0.0004019203903218208,0.01775018247243132,1017.7501824724313,0.0,-0.0015643091571505225,0.0,-0.00023333698463262405,0.0,0.006818448239349409,0.0,-0.0014035185846698747,0.0
2022-11-07,0.0005573735701304327,0.01831744952513703,1018.317449525137,0.0,-0.0006718457919264025,0.0010875592477595365,-0.0019418141174679033,0.0,0.0,0.0,0.006542462792808664,0.0
2022-11-08,-0.0009607753997019934,0.017339075170546003,1017.339075170546,0.0,-0.001049467181328718,-0.010786043511772255,0.0031885320957830312,0.0,0.0,0.0,0.0,0.0
2022-11-09,-0.0008617737099307836,0.016462359101478752,1016.4623591014788,-0.007590074736070822,-0.0005183914812335811,-0.000810523190002264,0.0,-0.000327248103157251,0.0,0.0014902741210868658,0.0,0.0
2022-11-10,0.0026587264974082467,0.019164854509239992,1019.16485450924,0.004395953310121128,0.004620667694605977,0.012015354278298768,-0.0006642720476565485,0.0035608352413048962,0.0,0.0,0.0,0.0
2022-11-11,-2.7215906548396853e-05,0.019137117013802163,1019.1371170138021,0.0,0.0,0.0,-0.0002449431589355717,0.0,0.0,0.0,0.0,0.0
2022-11-14,0.00013186914002347644,0.019271509748988613,1019.2715097489886,0.0,0.0,0.0,0.004378904246702939,0.0,0.0,0.0,-0.0031920819864916508,0.0
2022-11-15,0.0004311614300936775,0.019710980310785553,1019.7109803107855,0.0,0.0,0.0,0.0,0.0,0.0,0.003880452870843098,0.0,0.0
2022-11-16,0.0,0.019710980310785553,1019.7109803107855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17,-1.179152378782939e-05,0.019698956364504472,1019.6989563645045,0.0030045699433464803,0.0,0.0,-0.003110693657436945,0.0,0.0,0.0,0.0,0.0
2022-11-18,0.00029147398796614313,0.019996172085841035,1019.9961720858411,0.0,0.0,0.0,0.0026232658916952884,0.0,0.0,0.0,0.0,0.0
2022-11-21,0.0,0.019996172085841035,1019.9961720858411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.019996172085841035,1019.9961720858411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,0.0008004196222523746,0.020812597036600877,1020.8125970366009,0.0023865114749122597,0.0,-0.002263183315782993,0.001235223364006951,0.001675031321875552,0.0,0.004170193755259602,0.0,0.0
2022-11-24,0.00019321543010798018,0.021009833781597154,1021.0098337815972,0.0,0.0,0.0019647434854289294,-0.002912395596865165,0.0,0.0026865909824080572,0.0,0.0,0.0
2022-11-25,-0.00014051278341617723,0.020866368847957117,1020.8663688479571,3.4558034204300858e-06,-0.0014907826223654647,0.0,0.0,0.0002227117681994394,0.0,0.0,0.0,0.0
2022-11-28,0.00034278671655197935,0.021216308278572793,1021.2163082785728,0.0015977250863939535,0.0,0.0,0.0,0.0014873553625738608,0.0,0.0,0.0,0.0
2022-11-29,1.696639953819666e-05,0.021233634642473964,1021.2336346424739,0.0,0.0,0.0,0.0,0.0,0.00015269759584376995,0.0,0.0,0.0
2022-11-30,0.00011240258092227377,0.021348423938732486,1021.3484239387325,0.0,0.0,0.0,0.0,0.0,0.0013101842283001893,-0.00029856099999972535,0.0,0.0
2022-12-01,0.00018259403034971065,0.021534916063850718,1021.5349160638507,0.0006767967820660849,0.0,0.0,0.0,-0.0007098543091173065,0.0,0.0016764038001986176,0.0,0.0
2022-12-02,-0.0005591525613395205,0.02096372219903575,1020.9637221990357,-0.001810054255402367,0.0,0.0,0.0,-0.0032223187966533176,0.0,0.0,0.0,0.0
2022-12-05,0.00040156298619566506,0.021373703440119574,1021.3737034401196,0.0008391672784944401,0.0,0.0007820605652204336,0.0,0.001992839032046112,0.0,0.0,0.0,0.0
2022-12-06,0.00034927851017571283,0.02173044732558993,1021.7304473255899,0.0011218042994481717,0.0,0.002021702292133244,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,-0.00014753767278557198,0.02157970359317729,1021.5797035931773,-0.0008336150312099315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004942240238602164
2022-12-08,9.519680109845957e-05,0.02167695471302644,1021.6769547130265,-0.0008343972828746837,0.0,-0.0009035205965632365,0.0,0.0,0.0,-0.0009424117109844603,0.0,0.003537100800308517
2022-12-09,0.0007717082446524232,0.022465391242349808,1022.4653912423498,0.0,0.0,0.002996677277109037,0.0,0.0,0.0,0.0026206192128379185,0.0,0.0013280777119248537
2022-12-12,-0.00044102882880778634,0.0220144545283536,1022.0144545283536,-0.002164336054232633,-0.001397452520096101,-0.0016144861412997853,0.0,0.0,0.0,0.0012070152563584417,0.0,0.0
2022-12-13,-0.0003413148336076637,0.021665625834861535,1021.6656258348615,0.0,-0.00018402883080571769,0.0013335876194223429,-0.004585325215953719,0.0,0.0,0.00036393292486812016,0.0,0.0
2022-12-14,4.695410579751968e-06,0.021670422974449988,1021.6704229744499,0.0,-9.176125363513406e-05,0.0,-0.000856704749179665,0.0,0.0,0.0009907246980325668,0.0,0.0
2022-12-15,-9.275863746565047e-05,0.021575654218076057,1021.575654218076,0.0,-0.00038913655160607353,0.0,-0.0004456911855847807,0.0,0.0,0.0,0.0,0.0
2022-12-16,-0.00011271130980427526,0.021460511088025047,1021.4605110880251,0.0,0.0010903822049358057,0.0,-0.0011151360769959522,0.0,0.0,-0.0009896479161783309,0.0,0.0
2022-12-19,-0.00015341921266320987,0.021303799420647307,1021.3037994206474,0.0,-0.0008394694913456904,0.0,0.0,0.0,0.0,-0.0005413034226231985,0.0,0.0
2022-12-20,0.0003098372372619549,0.021620237368264794,1021.6202373682648,0.0,0.0027885351353575945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,0.0002947594526752447,0.021921369590273354,1021.9213695902733,0.0,0.0,0.0026528350740772024,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,0.00011175501855998995,0.022035574431898963,1022.0355744318989,0.0010057951670399095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,-0.00015854792801204526,0.02187353280921811,1021.8735328092181,-0.0008735698045686917,0.0,0.0,0.0,0.0,0.0,-0.0005533615475397158,0.0,0.0
2022-12-27,0.0004358857338781625,0.022318952903997324,1022.3189529039973,-0.0004814139805939493,0.0,0.0,0.0021826448556335463,0.0,0.0,0.002221740729863866,0.0,0.0
2022-12-28,-0.00017296414231670565,0.02214212838313423,1022.1421283831343,0.000551573806387431,0.000256935416955048,0.0,0.0,0.0,0.0,-0.00236518650419283,0.0,0.0
2022-12-29,-0.00042531340567102897,0.02170739763343188,1021.7073976334319,-0.0010028916141322094,0.0006729409712706706,-0.0014413740635929328,0.0,-0.002063216986803777,0.0,6.7210422189874856e-06,0.0,0.0
