Dates,ABN NA Equity,ACA FP Equity,AIBG ID Equity,AZA SS Equity,BAMI IM Equity,BARC LN Equity,BBVA SQ Equity,BCP PL Equity,BCVN SE Equity,BG AV Equity,BGN IM Equity,BIRG ID Equity,BKT SQ Equity,BMPS IM Equity,BNP FP Equity,BPE IM Equity,BPSO IM Equity,CABK SQ Equity,CBK GY Equity,CMBN SE Equity,DANSKE DC Equity,DBK GY Equity,DNB NO Equity,EBS AV Equity,FBK IM Equity,GLE FP Equity,HSBA LN Equity,INGA NA Equity,INVP LN Equity,ISP IM Equity,JYSK DC Equity,KBC BB Equity,LLOY LN Equity,NDA FH Equity,NWG LN Equity,PEO PW Equity,PKO PW Equity,RBI AV Equity,RILBA DC Equity,SAB SQ Equity,SAN SQ Equity,SB1NO NO Equity,SEBA SS Equity,SHBA SS Equity,SPL PW Equity,STAN LN Equity,SWEDA SS Equity,SYDB DC Equity,UCG IM Equity
10/4/2024,15.62,13.61,4.892,241.6,5.906,226.25,9.552,0.3975,88.35,66.2,40.2,9.38,7.7,4.938,60.86,5.116,6.755,5.302,16.455,77.65,190.75,15.776,217.1,48.58,14.695,22.415,691.8,16.006,565.5,3.7635,522.0,69.84,58.8,10.4,342.5,142.1,54.08,17.43,1044,1.847,4.48,136.2,150.3,102.0,444.7,828.0,205,321.2,38.82
10/7/2024,15.66,13.78,5.025,236.9,5.956,229.65,9.652,0.4104,88.8,67.1,40.7,9.45,7.72,4.998,61.81,5.222,6.85,5.36,16.79,77.75,194.75,15.966,217.2,48.92,14.76,22.69,695.2,16.156,576.5,3.803,522.5,69.62,59.16,10.465,354.3,141.7,54.14,17.67,1048,1.8715,4.56,136,151.05,102.45,447.1,840.6,205.8,324.2,39.37
10/8/2024,15.65,13.86,5.025,239,5.928,228.45,9.312,0.4138,88.35,67.8,40.9,9.574,7.582,5.118,61.9,5.276,6.855,5.354,16.805,78.1,196.7,15.812,217.0,48.43,14.735,22.745,666.0,16.05,572,3.786,522.0,68.52,58.26,10.44,348.6,143.65,55.02,17.51,1052,1.861,4.562,135,151.2,102.05,450.1,821.8,207,323.2,39.205
10/9/2024,15.72,13.94,5.075,238.9,6,230.65,9.272,0.4165,88.95,69,40.96,9.584,7.49,5.128,62.1,5.32,6.89,5.322,16.76,78.25,195.95,16.004,219.0,48.94,14.7,22.905,669.4,15.652,577.5,3.808,523.5,69.46,59.24,10.395,349.8,149.5,56.82,17.67,1062,1.8525,4.5345,137,150.85,101.95,466.8,831.0,206,323.8,39.375
10/10/2024,15.825,13.875,5.06,232,6.16,231.15,9.23,0.4186,88.75,68.75,40.98,9.206,7.546,5.18,61.92,5.758,7.095,5.298,16.65,79.1,197.6,16.096,218.6,49.22,14.9,23.025,672.2,15.784,576.5,3.85,525.5,68.96,59.44,10.425,351.9,148.05,56.92,18.2,1071,1.842,4.535,138,151.0,101.7,464.2,834.4,207,328.6,40.0
10/11/2024,15.835,13.81,5.15,232.4,6.164,235.85,9.288,0.4333,88.6,69.5,41.54,9.204,7.534,5.34,62.16,5.868,7.165,5.356,16.615,78.7,199.25,16.258,219.7,49.58,14.91,23.135,673.2,15.95,588,3.891,532.0,69.32,59.94,10.365,353,151.0,58.16,18.49,1074,1.8575,4.5725,137.8,151.55,101.5,466.2,841.6,207.5,331.0,40.08
10/14/2024,15.83,13.88,5.15,230,6.212,232.9,9.4,0.4317,89.1,69.5,41.54,9.348,7.652,5.32,62.92,5.834,7.19,5.49,16.67,79.45,198.85,16.336,220.9,49.67,15,23.07,675.8,15.954,593.5,3.9225,525.0,69.4,59.64,10.355,353,151.4,58.22,18.27,1070,1.886,4.606,137,151.85,101.25,469.5,839.4,206,330.8,40.23
10/15/2024,15.53,14.015,5.1,228.9,6.32,234.05,9.442,0.4257,88.9,69.6,41.9,9.334,7.626,5.246,63.71,5.84,7.13,5.496,16.555,80.2,199.3,15.916,220.7,49.88,15.01,23.11,669.2,16.0,596,3.9305,523.5,69.38,60.08,10.425,355,150.7,58.24,18.29,1080,1.8775,4.634,137.2,152.35,101.5,470.0,822.0,206.3,332.4,40.24
10/16/2024,15.26,14.06,4.94,229.1,6.356,237.05,9.288,0.4293,89.1,69.75,42.04,8.944,7.556,5.252,64.48,5.83,7.11,5.438,16.55,78.45,199.5,16.082,223.0,50.34,14.96,23.175,672.8,15.854,598,3.92,518.0,68.46,61.2,10.39,355.1,151.15,58.62,18.54,1069,1.854,4.61,138,151.7,100.6,478.5,824.2,204.2,330.6,40.305
10/17/2024,15.385,14.265,4.932,226.7,6.428,245.1,9.1,0.4313,89.85,70.1,42.62,8.938,7.52,5.3,65.61,5.828,7.145,5.41,16.82,79.2,201.4,16.154,221.4,50,15.335,23.52,678.0,15.984,604.5,3.9705,532.5,68.92,61.86,11.045,362.8,146.0,57.38,18.5,1085,1.826,4.5815,139,155.6,103.1,459.0,837.0,207.3,336.6,40.735
10/18/2024,15.6,14.315,4.924,229.3,6.402,242.25,9.29,0.4317,90.85,71.15,42.7,8.896,7.62,5.414,66.27,5.856,7.22,5.54,16.59,79.55,200.5,16.208,221.9,50.2,15.46,23.955,680.6,15.98,610.5,4.0,535.5,67.98,62.18,11.08,360.7,149.3,57.72,18.35,1073,1.869,4.64,140,155.0,102.8,463.8,838.4,207.2,338.4,40.825
10/21/2024,15.365,14.27,4.902,226.1,6.286,239.75,9.074,0.4284,89.75,70.55,42.26,8.84,7.452,5.266,65.8,5.77,7.07,5.422,16.31,78.85,198.7,16.116,223.8,49.61,15.28,23.84,675.4,15.878,598.5,3.9645,532.5,67.86,61.8,10.94,356.7,145.45,56.22,18.13,1068,1.84,4.58,143.8,154.1,103.2,458.4,836.6,206,339.0,40.55
10/22/2024,15.335,14.16,4.916,228.7,6.278,242.2,9.142,0.4322,89.4,69.9,41.72,8.834,7.512,5.248,65.7,5.716,7.005,5.464,16.365,78.75,199.4,16.314,236.5,49.64,15.14,23.925,681.5,15.682,598.5,3.931,530.0,67.8,62.0,10.93,358.7,143.65,55.52,17.98,1072,1.8555,4.6155,145.4,155.7,103.65,449.4,847.2,207.7,339.0,40.325
10/23/2024,15.195,14.1,4.912,226.1,6.208,238.15,9.156,0.431,89.2,69.05,41.46,8.91,7.594,5.084,65.23,5.606,6.92,5.43,16.3,78.65,201.8,16.176,231.5,49.21,15.06,23.85,679.9,15.59,587,3.884,534.5,67.8,61.62,10.895,356.3,146.35,56.1,18.0,1119,1.8315,4.611,147,158.5,111.9,454.1,842.2,218,342.0,40.255
10/24/2024,15.12,14.065,4.93,229.9,6.082,248.05,9.03,0.4232,88.8,68.25,41.42,8.914,7.366,4.994,65.33,5.58,6.89,5.326,16.29,78.05,199.7,15.788,231.0,48.75,15.07,23.845,679.9,15.528,589.5,3.8795,530.0,66.84,62.2,10.825,361.8,145.45,56.18,18.0,1122,1.8055,4.5635,145.2,149.8,109.7,451.6,859.0,212.9,334.6,40.06
10/25/2024,15.23,14.0,4.85,228.1,6.088,241.4,9.042,0.4217,88.7,68.4,41.6,8.858,7.346,5.048,65.33,5.544,6.87,5.362,16.15,78.2,198.8,15.676,230.4,48.84,15.015,23.72,682.1,15.678,589.5,3.876,532.0,67.58,57.66,10.84,363.9,144.8,55.94,18.25,1134,1.805,4.5755,146,149.6,111.8,448.3,853.0,214.9,331.0,40.155
10/28/2024,15.415,14.105,4.884,226.1,6.192,241.8,9.058,0.422,89.35,71.95,41.8,8.796,7.384,5.108,66.02,5.572,7.015,5.44,16.19,78.7,199.45,15.85,228.8,49.23,15.27,23.845,692.1,15.782,596,3.9265,535.5,68.2,56.12,10.945,370.2,143.45,55.44,18.31,1138,1.8045,4.6325,146.6,152.5,112.4,448.8,865.8,218.2,329.0,40.72
10/29/2024,15.36,14.12,4.89,225,6.196,238.8,9.018,0.4245,88.75,71.6,41.78,8.734,7.408,5.112,65.94,5.624,7.0,5.468,16.23,77.9,197.65,15.726,230.2,49.5,15.33,23.795,713.7,15.746,585.5,3.973,485.0,67.96,54.54,10.925,364.5,148.2,57.5,18.34,1120,1.7955,4.493,146.6,153.75,112.3,480.8,876.4,219.9,317.0,41.055
10/30/2024,15.125,13.985,4.828,221.8,6.182,242.1,9.094,0.4223,87.3,70.25,41.02,8.49,7.444,5.07,65.5,5.636,6.97,5.52,16.33,77.95,196.05,15.5,229.4,48.83,14.845,23.7,706.2,15.554,589,3.9445,470.4,66.76,53.66,10.8,367.7,143.5,56,17.68,1126,1.819,4.41,145.8,151.5,111.3,459.8,912.6,216.8,312.2,41.015
10/31/2024,15.19,14.085,4.894,221.6,6.196,237.5,9.15,0.4634,86.1,71,40.74,8.462,7.49,5.032,62.75,5.6,6.865,5.59,16.33,77.75,202.2,15.624,227.2,51.74,14.685,26.385,711.7,15.674,595,3.937,478.2,66.68,53.4,10.765,367.7,140.2,55.8,16.49,1129,1.7885,4.492,145.4,150.45,110.8,447.7,900.4,216.2,326.0,40.68
11/1/2024,15.29,14.13,5.14,220,6.354,240.6,9.416,0.4631,85.9,71.3,40.64,8.75,7.654,5.108,63.04,5.696,6.975,5.692,16.35,78.55,208.1,15.816,231.1,51.7,14.615,27.275,709.6,15.732,603,4.0335,485.8,68.44,54.42,11.01,375.3,140.2,55.8,16.61,1140,1.8535,4.611,145.8,153.0,112.3,447.7,913.8,218.9,331.0,42.125
11/4/2024,15.4,14.26,5.08,224,6.402,243.5,9.552,0.451,85.45,72,40.58,8.74,7.734,5.098,62.87,5.772,7.005,5.854,16.415,78.3,207.9,15.766,229.9,52.2,14.47,27.19,717.7,15.85,606,4.0685,487.6,69.18,54.82,11.045,385.1,144.4,57.96,16.78,1141,1.864,4.6045,145.4,155.25,113.8,461.0,919.8,223.5,339.8,42.275
11/5/2024,15.38,14.31,5.405,224.2,6.51,244.9,9.606,0.4557,86.05,72.65,40.6,8.95,7.86,5.146,62.74,5.818,7.195,5.784,16.595,79.5,209.7,15.916,230.2,53.28,14.455,26.775,722.4,15.622,611.5,4.1,494.6,69.3,54.86,10.89,386.7,143.5,58,16.9,1154,1.874,4.6315,144,154.85,114.25,464.6,932.2,221.9,343.8,42.84
11/6/2024,15.13,13.77,5.375,227.4,6.312,258.15,8.97,0.4461,86.0,72.2,40.46,8.574,7.558,4.977,61.07,5.704,7.1,5.57,16.1,79.55,207.9,16.166,232.2,52.8,14.36,27.075,724.2,15.178,608.5,3.972,494.0,68.74,54.76,10.865,390.3,144.15,59.14,17.95,1155,1.7525,4.41,145,155.85,112.9,468.2,942.8,219.1,344.8,40.565
11/7/2024,15.325,13.275,5.36,230.4,6.878,253.85,9.342,0.4486,87.0,73.35,42.08,8.752,7.668,5.208,59.05,5.976,7.175,5.614,16.035,80.15,209.1,15.986,230.4,53.42,14.97,26.79,715.6,14.984,619.5,3.855,501.0,69.72,54.54,10.815,382.5,155.6,60,18.74,1168,1.7935,4.5195,145.8,155.0,112.1,485.6,938.4,220,349.6,40.005
11/8/2024,15.22,13.19,5.34,226,6.716,251.5,9.102,0.4505,87.2,73.05,41.98,8.69,7.506,5.37,59.76,5.714,7.01,5.504,15.805,80.6,205.0,15.522,228.9,53.48,14.84,26.55,690.0,14.99,623,3.8355,493.6,68.84,53.08,10.685,380.8,155.1,59.58,18.42,1168,1.765,4.4345,144.6,153.75,111.3,473.8,924.0,216.7,347.4,39.985
11/11/2024,15.54,13.29,5.41,227.3,6.826,260.65,9.124,0.4535,88.15,73.9,42.28,8.782,7.49,5.436,60.94,5.866,7.225,5.568,16.1,80.55,205.9,16.138,230.2,53.22,15.335,26.83,699.2,15.11,619,3.899,497.4,70.02,54.54,10.82,395,155.1,59.58,18.67,1185,1.7725,4.527,145.2,156.3,112.3,473.8,941.0,218.9,352.0,40.79
11/12/2024,15.145,13.115,5.3,222.1,6.78,257.5,8.914,0.443,87.75,72.15,41.76,8.572,7.44,5.416,59.38,5.87,7.14,5.438,15.755,78.8,200.6,15.814,228.7,52.32,14.99,26.445,693.9,14.846,613,3.8035,484.2,68.1,53.86,10.575,387.6,153.6,58.64,18.55,1163,1.7475,4.4025,142.8,151.8,110.95,471.8,923.4,214.6,345.8,40.1
11/13/2024,14.965,13.02,5.215,222.8,6.76,258.85,8.878,0.4402,87.5,71.9,42.2,8.45,7.362,5.516,59.12,5.986,7.14,5.502,15.685,78.8,202.0,15.58,225.7,51.88,15.11,25.855,700.8,14.63,608.5,3.823,480.4,68.96,54.6,10.52,389.2,150.8,57.3,18.16,1150,1.7435,4.4035,141,149.7,110.4,464.3,945.0,214.1,347.4,40.64
11/14/2024,14.87,13.11,5.355,224,6.966,256.6,9.086,0.4426,87.7,71.9,43.16,8.62,7.504,6.156,59.47,6.07,7.475,5.494,15.805,79.6,204.8,15.908,228.3,52.6,15.235,26.205,706.2,14.836,614.5,3.905,490.2,70.02,55.04,10.685,390.8,147.6,59.12,18.23,1169,1.8015,4.498,140.6,151.05,111.3,472.3,938.6,216.4,354.8,41.8
11/15/2024,14.79,13.275,5.43,221.4,7.044,259.35,9.376,0.4447,87.6,72.55,43.12,8.756,7.696,6.018,60.11,5.94,7.49,5.608,15.9,79.35,205.3,16.06,230.7,52.78,15.015,26.11,716.8,14.978,609.5,3.9,494.0,70.42,56.48,10.79,393.1,143.25,56.38,17.72,1157,1.843,4.5765,141.8,151.85,111.3,457.7,943.4,216.4,356.0,40.77
11/18/2024,15.03,13.425,5.445,218.2,6.868,260.85,9.428,0.4476,87.65,74.15,43.48,8.874,7.886,6.126,60.42,6.078,7.67,5.69,16.3,79.45,207.1,16.184,230.0,53.48,15.015,26.545,727.8,15.094,615.5,3.756,499.0,71.86,56.24,10.83,395.7,139.5,55.9,18.14,1160,1.862,4.62,142,151.6,112.1,451.7,947.4,218.3,358.8,39.65
11/19/2024,14.825,13.355,5.36,217.4,6.724,255.85,9.328,0.4398,87.3,73.55,43,8.742,7.628,5.946,59.31,5.954,7.375,5.39,16.045,79.4,204.5,15.896,228.6,52.3,14.47,26.16,724.3,14.95,613.5,3.7145,492.8,70.48,55.32,10.725,392,136.15,53.9,17.69,1148,1.8255,4.5475,140.2,149.85,110.5,438.7,947.0,214.3,353.2,38.765
11/20/2024,14.755,13.27,5.41,215.9,6.734,258.95,9.23,0.4398,87.25,72.8,43.14,8.874,7.632,5.942,58.49,5.948,7.355,5.41,15.795,79.6,205.2,15.898,228.5,51.74,14.505,26.54,722.5,14.904,606.5,3.6965,497.6,69.52,55.42,10.625,397,136.85,53.94,18.0,1151,1.833,4.506,141.8,151.0,110.05,440.3,947.0,214.1,356.8,38.88
11/21/2024,14.85,13.27,5.4,217.3,6.73,262.65,9.254,0.4468,86.95,73.35,43.48,8.712,7.724,5.994,58.22,5.934,7.275,5.464,15.585,79.85,203.5,16.01,230.6,52,14.68,26.64,726.9,14.824,611.5,3.6675,495.0,69.56,55.02,10.645,400.5,139.15,54.22,18.08,1156,1.8445,4.5275,142,151.85,110.6,440.5,959.0,214.8,356.4,38.815
11/22/2024,14.735,13.05,5.35,216.5,6.644,257.2,9.17,0.4446,88.05,73.45,43.52,8.428,7.526,5.932,56.92,5.844,7.21,5.228,15.345,80.0,201.9,15.552,230.5,51.98,14.68,25.95,724.4,14.652,593.5,3.6335,490.4,68.7,54.42,10.625,390.7,139.35,54.36,17.85,1162,1.8095,4.368,142.6,150.85,110.8,443.0,945.6,212.9,352.8,38.09
11/25/2024,14.885,12.925,5.2,220,7.008,263.65,9.252,0.4471,90.1,74.1,43.7,8.408,7.662,5.8,56.98,5.74,7.155,5.1,14.575,81.2,199.7,15.708,230.4,51.36,14.785,25.8,733.7,14.636,580,3.609,490.6,69,54.66,10.63,394.6,140.75,54.38,17.94,1154,1.834,4.436,147.8,150.55,110.95,445.6,965.8,210.3,351.4,36.275
11/26/2024,14.595,12.69,5.24,219.5,6.932,260.95,8.946,0.445,87.8,73.9,43.54,8.47,7.614,5.836,56.3,5.684,7.155,5.048,14.415,80.5,198.75,15.552,228.5,51.52,14.695,25.435,732.6,14.438,569,3.5825,485.0,67.9,53.42,10.56,391.5,139.9,54.28,17.7,1145,1.782,4.3915,143.2,148.95,110.35,441.2,959.8,209.4,348.2,35.87
11/27/2024,14.54,12.52,5.11,223.9,7.01,258.95,8.794,0.444,87.25,73.65,43.68,8.244,7.644,6.02,55.63,5.714,7.15,5.088,14.25,80.9,197.15,15.454,230.6,51.02,14.95,24.55,731.9,14.466,571,3.5775,486.4,67.5,53.18,10.57,392.5,139.05,54.4,17.7,1150,1.7635,4.3755,144.2,149.1,111.8,437.8,973.4,210.4,347.8,35.815
11/28/2024,14.65,12.575,5.1,225.8,7.148,265.1,8.87,0.4468,87.15,74.35,43.88,8.278,7.408,6.106,56.14,5.722,7.245,5.082,14.425,81.0,201.2,15.754,231.3,51.38,15.05,24.995,731.9,14.596,577,3.6025,494.0,68.22,53.26,10.705,398.9,140.55,55.44,18.15,1157,1.787,4.374,145,151.2,113.8,439.4,979.4,213.3,352.4,36.22
11/29/2024,14.715,12.67,5.15,234,7.204,263.8,8.936,0.4478,87.45,75,44.34,8.288,7.492,6.22,56.64,5.778,7.2,5.146,14.525,81.1,202.7,16.074,230.7,51.9,15.19,25.095,732.7,14.658,570.5,3.627,496.8,68.24,53.06,10.705,402.7,135.65,55.9,18.46,1150,1.7855,4.3755,144.4,151.5,113.5,437.2,972.4,213.8,350.6,36.385
12/2/2024,14.72,12.56,5.215,239.3,7.164,262.85,8.976,0.4361,87.2,73.75,43.7,8.31,7.48,6.23,55.94,5.758,7.185,5.158,14.59,81.65,202.2,16.278,229.8,52.86,15.38,24.44,737.9,14.564,566,3.632,496.4,68.92,52.82,10.8,406.6,142.9,57.84,18.34,1180,1.785,4.3755,143.2,152.9,115.2,450.6,977.8,216.5,350.2,36.805
12/3/2024,14.66,12.51,5.305,242.1,7.266,264.6,9.15,0.4457,87.65,74.45,44.22,8.454,7.636,6.208,55.78,5.78,7.69,5.218,14.59,82.6,203.8,16.73,232.0,53.14,15.49,24.275,743.7,14.64,564.5,3.6815,500.0,69.62,52.94,10.875,407.7,143.3,57.8,18.53,1182,1.818,4.439,145.6,153.15,117.3,444.5,965.8,219.6,356.6,37.5
12/4/2024,14.68,12.635,5.265,252.5,7.286,262.1,9.242,0.4469,88.0,74.75,43.94,8.418,7.596,6.368,56.5,5.8,7.885,5.21,14.75,83.05,206.0,16.686,233.0,53.36,15.805,24.56,744.2,14.726,562,3.7315,497.2,69.3,53.0,10.9,406.6,145.85,59.1,18.91,1150,1.8435,4.475,146.4,152.45,116.65,454.8,967.8,217.9,357.4,37.565
12/5/2024,15.045,12.925,5.405,259.7,7.482,267.55,9.632,0.4531,88.75,76.35,44.6,8.558,7.796,6.384,57.97,6.062,8.05,5.398,15.145,84.15,209.2,16.966,233.5,54.42,16.225,25.615,751.3,15.178,572,3.816,500.0,69.8,53.66,11.105,412.5,148.35,60.4,19.32,1155,1.925,4.68,146.4,156.3,118.1,473.5,970.4,221.6,361.2,39.455
12/6/2024,14.995,13.035,5.245,262.3,7.51,264.8,9.554,0.4397,88.85,77.2,44.66,8.39,7.758,6.372,58.57,5.89,8.01,5.358,15,83.7,207.6,16.854,226.8,54.58,16.59,25.935,743.6,15.044,586,3.839,498.6,70.02,53.08,11.105,413.9,148.7,60.98,19.56,1152,1.897,4.643,144.4,155.1,116.55,475.0,973.6,219.5,357.4,39.21
12/9/2024,14.985,13.12,5.325,262,7.678,267.55,9.582,0.4395,88.7,77.65,44.68,8.452,7.686,6.32,60.06,5.834,7.99,5.374,14.865,83.05,203.4,16.848,228.1,54.64,16.595,26.745,750.1,15.156,594.5,3.839,500.5,71.14,53.24,10.925,415.2,146.95,61.28,19.95,1161,1.9105,4.6515,145.8,156.75,116.7,476.5,989.2,220.8,361.8,38.72
12/10/2024,15.01,13.18,5.4,263.5,7.772,264.2,9.592,0.4371,88.95,79.75,44.5,8.732,7.606,6.394,59.7,5.788,8.01,5.33,15.12,83.5,203.9,17.04,229.6,55.4,16.715,26.675,750.0,15.162,593.5,3.8195,501.0,71.24,52.94,10.795,410,147.05,61.34,19.95,1173,1.9025,4.6765,145.2,155.55,116.6,477.7,987.8,219.3,372.6,38.835
12/11/2024,15.065,13.19,5.375,265.5,7.77,266.65,9.508,0.4397,88.45,80,45,8.948,7.558,6.466,59.59,5.836,8.08,5.2,15.115,84.2,203.5,17.006,229.1,56.04,16.865,26.83,755.9,15.058,590,3.8555,503.5,70.9,54.22,10.59,409.3,145.6,60.74,20.26,1191,1.8775,4.6375,145.2,155.1,114.75,468.4,989.0,219.4,376.6,38.99
12/12/2024,14.465,13.145,5.34,266.1,7.86,270.7,9.666,0.4407,79.5,79.25,45.26,8.766,7.47,6.58,58.92,6.122,8.2,5.17,15.17,81.5,204.0,16.952,228.8,57.54,16.93,27.31,761.1,14.656,566,3.905,507.5,71.24,55.0,10.685,409.2,146.2,61.34,20.48,1190,1.905,4.662,147,155.05,114.05,472.2,991.6,219.1,378.2,39.24
12/13/2024,14.665,13.165,5.39,269.2,7.846,269.4,9.704,0.4458,81.05,80.3,45.08,8.778,7.496,6.67,58.94,6.224,8.22,5.194,15.105,82.0,204.9,17.064,229.5,59.08,17.045,27.175,766.2,14.838,561.5,3.927,509.5,73.2,55.38,10.685,405.5,145.3,61.12,20.26,1208,1.92,4.683,149,155.2,114.1,474.3,996.8,219.1,380.8,38.93
12/16/2024,14.58,13.16,5.355,267.2,7.944,270.3,9.768,0.4563,84.0,80.35,45.8,8.658,7.542,6.804,58.82,6.298,8.295,5.21,15.42,82.35,205.8,17.148,229.5,58.96,17.085,27.055,761.5,14.822,568,3.9435,511.5,72.9,55.38,10.69,406.2,145.0,60.8,20.02,1212,1.938,4.6715,147.8,155.0,113.9,477.5,991.4,217.9,380.6,38.88
12/17/2024,14.485,13.05,5.27,266.7,7.96,264.55,9.52,0.4451,82.7,79.2,45.12,8.606,7.32,6.676,58.25,6.126,8.255,5.09,15.38,81.4,203.6,16.79,229.1,58.44,16.835,26.69,757.7,14.692,553,3.8665,501.0,72.96,54.22,10.56,399.3,139.35,59.48,19.68,1183,1.883,4.46,146,153.85,113.4,459.6,990.0,216.2,377.4,38.2
12/18/2024,14.645,13.115,5.27,268.7,7.904,267.05,9.56,0.4513,82.2,80.15,45.2,8.594,7.448,6.696,58.63,6.212,8.3,5.156,15.59,81.3,203.7,16.912,228.8,59.02,17.015,26.94,767.9,14.826,562,3.9,512.5,73.62,54.82,10.615,403.6,142.25,60.3,19.87,1213,1.8975,4.5055,146.8,154.55,113.65,469.0,1000.5,217.4,383.8,38.7
12/19/2024,14.665,13.07,5.23,266.1,7.686,260.25,9.374,0.4524,81.9,79.95,44.32,8.672,7.508,6.52,57.81,6.068,8.22,5.158,15.57,80.9,201.0,16.588,225.8,59.22,16.775,26.77,765.1,14.928,549,3.853,500.0,73.74,54.3,10.465,400,141.35,60.48,19.59,1190,1.867,4.3985,144.6,151.2,112.85,470.1,983.6,216.2,354.4,37.595
12/20/2024,14.62,13.01,5.16,267.9,7.684,260.25,9.302,0.4493,82.15,79.5,45.34,8.666,7.37,6.576,57.48,6.016,8.1,5.086,15.245,81.05,195.85,16.25,224.2,58.88,16.625,26.685,760.8,14.716,547.5,3.834,489.6,73.32,54.2,10.245,395.5,138.7,59.64,19.46,1176,1.8445,4.3565,144.2,148.7,112.05,461.7,972.0,213.2,359.2,37.65
12/23/2024,14.565,13.025,5.25,267.4,7.684,261.6,9.3,0.4503,82.45,79.65,44.52,8.644,7.41,6.56,57.44,5.994,8.025,5.12,15.26,81.4,200.0,16.308,225.6,59.12,16.595,26.615,765.1,14.748,543,3.82,498.6,73.3,53.96,10.3,397,139.65,59.84,19.39,1198,1.828,4.3315,143.6,149.45,113.35,463.0,980.8,215.7,369.6,37.71
12/24/2024,14.64,12.91,5.25,267.4,7.684,263.55,9.266,0.451,82.45,79.65,44.52,8.712,7.478,6.56,57.54,5.994,8.025,5.144,15.26,81.4,200.0,16.308,225.6,59.12,16.595,26.495,772.0,14.834,542.5,3.82,498.6,73.42,54.22,10.3,399.8,139.65,59.84,19.39,1198,1.855,4.321,143.6,149.45,113.35,463.0,990.8,215.7,369.6,37.71
12/27/2024,14.875,13.225,5.29,270.8,7.832,264.9,9.386,0.4602,83.25,80.35,44.98,8.634,7.5,6.652,58.54,6.048,8.125,5.166,15.515,81.8,205.5,16.532,227.6,58.82,16.835,26.78,777.1,15.014,542,3.865,509.0,74.22,54.36,10.45,400.4,138.75,59.8,19.45,1207,1.866,4.388,145.8,151.25,113.95,461.1,982.6,217.6,382.0,38.345
12/30/2024,14.785,13.305,5.31,272.9,7.812,264.75,9.37,0.465,83.5,81.15,44.86,8.69,7.608,6.806,58.73,6.134,8.14,5.212,15.725,82.0,203.7,16.64,226.9,59.66,16.79,26.875,781.7,15.036,538.5,3.863,510.0,74.38,54.42,10.5,400,137.9,59.76,19.75,1204,1.8675,4.3965,146.6,151.45,114.2,457.6,984.8,218.3,380.0,38.525
12/31/2024,14.89,13.29,5.33,272.9,7.812,268.15,9.452,0.4647,83.5,81.15,44.86,8.806,7.64,6.806,59.22,6.134,8.14,5.236,15.725,82.0,203.7,16.64,226.9,59.66,16.79,27.16,785.3,15.13,544,3.863,510.0,74.54,54.78,10.5,402.1,137.9,59.76,19.75,1204,1.877,4.4645,146.6,151.45,114.2,457.6,988.6,218.3,380.0,38.525
1/2/2025,14.955,13.34,5.31,274.4,7.77,266.9,9.298,0.4589,83.5,79.95,45.22,8.606,7.568,6.71,59.25,5.956,8.03,5.2,15.56,82.0,203.8,16.808,229.5,58.36,16.895,27.08,783.4,15.182,547,3.85,512.0,74.46,55.04,10.685,402.1,139.1,59.26,19.11,1218,1.8605,4.403,147.4,152.75,116.1,460.9,985.0,219.6,381.0,38.38
1/3/2025,14.99,13.215,5.28,275.3,7.694,266.45,9.318,0.4623,84.95,80.1,44.92,8.65,7.566,6.648,58.49,5.902,8.01,5.204,15.67,83.8,203.6,16.968,230.5,58.08,16.65,26.525,782.3,15.164,546.5,3.849,512.0,74.4,54.36,10.68,403,140.4,60.3,19.11,1220,1.8635,4.3985,148.8,154.3,116.75,465.0,989.0,224.3,385.0,38.345
1/6/2025,15.11,13.36,5.365,275.3,7.87,272.8,9.744,0.4722,85.85,80.25,45.1,8.838,7.702,6.81,60.03,6.008,8.105,5.328,16.055,84.4,204.4,17.024,230.1,58.5,17.035,27.35,784.5,15.358,552.5,3.9295,517.5,75.64,55.76,10.68,409.7,140.4,60.3,19.67,1234,1.9405,4.55,147,154.3,116.75,465.0,1004.0,224.3,389.0,39.54
1/7/2025,15.1,13.385,5.355,276.7,7.812,265.7,9.874,0.461,86.2,79.05,45.24,8.74,7.702,6.938,60.4,6.086,8.11,5.322,16.21,85.8,210.0,16.868,231.0,58,17.1,27.045,776.0,15.316,544,3.911,519.5,75.54,55.34,11.02,395.2,143.85,60.68,19.58,1226,1.9375,4.594,148.8,155.9,117.75,474.5,987.0,227.6,390.0,39.64
1/8/2025,15.02,13.36,5.565,274.9,7.816,265,9.902,0.4856,85.85,80.95,45.14,8.694,7.798,6.98,60.14,6.278,8.18,5.43,16.31,85.55,207.0,16.822,229.2,58.84,17.275,27.585,791.2,15.118,526,3.968,512.0,75.16,53.86,10.94,392.6,141.85,60.36,19.5,1188,1.983,4.5695,149,155.65,118.1,467.2,1007.5,227.5,369.4,40.595
1/9/2025,15.12,13.435,5.5,273.9,7.91,265.85,9.994,0.48,87.1,80.75,46,8.706,8.078,7.038,59.95,6.266,8.245,5.634,16.79,86.2,207.7,17.136,228.5,59.48,17.52,27.405,802.5,15.184,532.5,3.9895,504.5,74.64,53.9,10.885,385,144.05,60.54,19.73,1184,2.009,4.5695,149.6,155.2,117.85,472.8,1014.0,226.1,368.0,40.55
